id,title,tags,url
2017-004,Novel Influenza Chemotherapeutics: Nuclear Import Inhibitors of the Influenza Polymerase,Life Sciences,https://techtransfer.byu.edu/technologies/2017-070
2017-011,Virtual Reality System for Communication and Information Analysis,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2017-011
2017-012,Bi-directional Synchronization Interface for Meaningful Interacton with Engineering Data in Virtual Reality,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2017-012
2017-015,Treatment for Osteoarthritis Using the Tyrosine Kinase Inhibitor Imatinib Mesylate,Life Sciences,https://techtransfer.byu.edu/technologies/2017-015
2017-017,Integrated Virtual Reality Recording and Training System,Software,https://techtransfer.byu.edu/technologies/2017-017
2017-018,Inhibition of Ataxin-2 by PAS kinase - a treatment for ALS,Life Sciences,https://techtransfer.byu.edu/technologies/2017-018
2017-024,MRSA And Oral Cancer Screening Using Electrochemical Sensing,Biotech/Medical; Engineering; Life Sciences; Mechanical Devices & Processes; Physics,https://techtransfer.byu.edu/mrsa-and-oral-cancer-screening-using-electrochemical-sensing
2017-026,Using bacterial methionine metabolism to extend animal lifespan,Life Sciences,https://techtransfer.byu.edu/technologies/2017-026
2017-026,Using Bacteria To Extend Animal Lifespan,Life Sciences; Pharmaceuticals/Nutraceuticals,https://techtransfer.byu.edu/using-bacteria-to-extend-animal-lifespan
2017-027,Simplified analogs of (--)-Englerin A for Renal Cancer Treatment,Life Sciences,https://techtransfer.byu.edu/technologies/2017-027
2017-027,Simplified Analogs Of (-)-Englerin A For Renal Cancer Treatment,Chemistry; Diagnostics & Drug Delivery; Life Sciences; Pharmaceuticals/Nutraceuticals,https://techtransfer.byu.edu/simplified-analogs-of-englerin-a-for-renal-cancer-treatment
2017-028,Novel Influenza Chemotherapeutics: Nuclear Import Inhibitors of the Influenza Polymerase - Updated 2017-004,Life Sciences,https://techtransfer.byu.edu/technologies/2017-028
2017-029,Room-Sized Holographic Video,Engineering,https://techtransfer.byu.edu/room-sized-holographic-video
2017-030,Circular Buffers For Leaky Mode Displays,Engineering,https://techtransfer.byu.edu/circular-buffers-for-leaky-mode-displays
2017-031,Structures For Modifying Leaky Mode Light,Engineering,https://techtransfer.byu.edu/structures-for-modifying-leaky-mode-light
2017-032,Origami Inspired Innovations for Adult Diapers,Engineering,https://techtransfer.byu.edu/technologies/2017-032
2017-033,Portable gas chromatograph time-of-flight mass spectrometer for aerosol composition monitoring,Life Sciences,https://techtransfer.byu.edu/technologies/2017-033
2017-033,Portable Gas Chromatograph,Chemistry; Electronics & Instrumentation; Energy/Environment/Resources,https://techtransfer.byu.edu/portable-gas-chromatograph
2017-037,"Origami Inspired Innovations for Sag Prevention, Shape Conformance, and Wicking Technologies (2017-032)",Engineering,https://techtransfer.byu.edu/technologies/2017-037
2017-042,Micro-Channel Silica Thin Layer Chromatography (MCS-TLC) Plates,Engineering,https://techtransfer.byu.edu/technologies/2017-042
2017-043,Generating Efficient and Robust Feature Descriptor using Synthetic Pattern for Vision Applications,Software,https://techtransfer.byu.edu/technologies/2017-043
2017-044,Biosensor For Nuclear Hormone Receptor Ligands,Biotech/Medical; Chemistry; Energy/Environment/Resources; Pharmaceuticals/Nutraceuticals,https://techtransfer.byu.edu/biosensor-for-nuclear-hormone-receptor-ligands
2017-045,"Low Noise, Near Eye Display with Integrated Waveguide Elements",Engineering,https://techtransfer.byu.edu/technologies/2017-045
2017-045,"Low Noise, Near-Eye Display With Integrated Waveguide Elements",Electronics & Instrumentation; Physics,https://techtransfer.byu.edu/low-noise-near-eye-display-with-integrated-waveguide-elements
2017-046,Serum peptide biomarker profiles associated with breast cancer metastasis,Life Sciences,https://techtransfer.byu.edu/technologies/2017-046
2017-048,Imaging with patterned light,Engineering,https://techtransfer.byu.edu/technologies/2017-048
2017-048,High-Resolution Imaging Using Lasers,Electronics & Instrumentation; Engineering; Physics,https://techtransfer.byu.edu/high-resolution-imaging-using-lasers
2017-049,CoreFree BRB,Engineering,https://techtransfer.byu.edu/technologies/2017-049
2017-050,Channel narrowing technique for 3D printed microfluidics,Life Sciences,https://techtransfer.byu.edu/technologies/2017-050
2017-051,Rapid Separation of Particles from Blood Using a Spinning Disk with Clotting Agent,Life Sciences,https://techtransfer.byu.edu/technologies/2017-051
2017-052,Apparatus for visualization of gravitational analogy of electric potentials and fields,Engineering,https://techtransfer.byu.edu/technologies/2017-052
2017-054,Page Image Segmentation and In-Place Character Recognition Using A Convolutional Neural Network,Sell Sheet; Software,https://techtransfer.byu.edu/page-image-segmentation-and-in-place-character-recognition-using-a-convolutional-neural-network
2017-062,Information Content Auto-Focus (ICAF),Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2017-062
2017-062,Reordered Spectra As A Tool For Understanding Spectra & Information Content Auto-Focus (ICAF),Software,https://techtransfer.byu.edu/reordered-spectra-as-a-tool-for-understanding-spectra-information-content-auto-focus-icaf
2017-065,Multiple Wavelength Input Coupler For Leaky Mode Devices,Engineering,https://techtransfer.byu.edu/multiple-wavelength-input-coupler-for-leaky-mode-devices
2017-067,Method Of Increasing Viewzone For Acoustic Waveguide Displays,Engineering,https://techtransfer.byu.edu/method-of-increasing-viewzone-for-acoustic-waveguide-displays
2017-068,Use of cocoa epicatechin monomers to enhance beta cell insulin secretion as a treatment for prediabetes and type 2 diabetes,Life Sciences,https://techtransfer.byu.edu/technologies/2017-068
2017-071,Membrane-enhanced Lamina Emergent Torsional Joints for Surrogate Folds,Engineering,https://techtransfer.byu.edu/technologies/2017-071
2017-071,High-Performance Joints For High Accuracy And High Repeatability,Electronics & Instrumentation; Engineered Structures & Materials,https://techtransfer.byu.edu/high-performance-joints-for-high-accuracy-and-high-repeatability
2017-072,Soluble Tight Junction membrane proteins,Life Sciences,https://techtransfer.byu.edu/technologies/2017-072
2017-074,Compliant coiled minimally invasive intervertebral disc replacement,Life Sciences,https://techtransfer.byu.edu/technologies/2017-074
2017-078,Structured Illumination Methods using Wave Interference,Engineering,https://techtransfer.byu.edu/technologies/2017-078
2017-079,A process for sharing resources and costs among vehicles,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2017-079
2017-080,Deployable Thick Origami Tessellation for Spinal Implants,Life Sciences,https://techtransfer.byu.edu/technologies/2017-080
2017-081,Expandable Spinal Fusion Implant,Life Sciences,https://techtransfer.byu.edu/technologies/2017-081
2017-082,Origami-Eggbox-Inspired Spinal Fusion Implant,Life Sciences,https://techtransfer.byu.edu/technologies/2017-082
2017-086,Friction bit joining of materials using a friction rivet,Engineering,https://techtransfer.byu.edu/technologies/2017-086
2017-087,Mobile Solar Tracking System,Electronics & Instrumentation; Energy/Environment/Resources; Engineering,https://techtransfer.byu.edu/mobile-solar-tracking-system
2018-002,Prosthetic Venous Valve,Engineering; Mechanical Devices & Processes,https://techtransfer.byu.edu/prosthetic-venous-valve
2018-006,Optical Trap 3D Printing,Engineering,https://techtransfer.byu.edu/technologies/2018-006
2018-007,The use of ketones to activate adipocyte mitochondrial uncoupling,Life Sciences,https://techtransfer.byu.edu/technologies/2018-007
2018-008,The Use Of A Leucine Ester To Improve Exercise Performance And Muscle Anabolism,Engineering,https://techtransfer.byu.edu/the-use-of-a-leucine-ester-to-improve-exercise-performance-and-muscle-anabolism
2018-011,Dual Valve Design for Reducing Noise from Vacuum-Assisted Toilets,Engineering,https://techtransfer.byu.edu/technologies/2018-011
2018-012,Variable Rinse for Enhancing Noise Reduction from Vacuum-Assisted Toilets,Engineering,https://techtransfer.byu.edu/technologies/2018-012
2018-013,Pipe Insert for Reducing Noise from Vacuum-Assisted Toilets,Engineering,https://techtransfer.byu.edu/technologies/2018-013
2018-014,"Simple, Single-Step Porous Polymer Monolith Formation For DNA Extraction",Biotech/Medical; Chemistry; Diagnostics & Drug Delivery; Microfluidics,https://techtransfer.byu.edu/simple-single-step-porous-polymer-monolith-formation-for-dna-extraction
2018-017,Hardware and software for an open-source automated aquarium monitoring system,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2018-017
2018-020,READNET.BYU Recognition Engine for Archival Documents NETwork,Software,https://techtransfer.byu.edu/technologies/2018-020
2018-022,Design Space Relaxation Optimization Process,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2018-022
2018-023,Exoskeleton For Pectus Excavatum Repair,Engineering; Mechanical Devices & Processes,https://techtransfer.byu.edu/exoskeleton-for-pectus-excavatum-repair
2018-024,Acoustic metrics for real-time inference of crowd state,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2023-029
2018-025,A Package-Less Hybrid PDMS-CMOS-FR4 Contact-Imaging System for Microfluidic Integration,Life Sciences,https://techtransfer.byu.edu/technologies/2018-025
2018-026,Optical rectification and difference frequency generation of electromagnetic radiation using liquid crystals,Life Sciences,https://techtransfer.byu.edu/technologies/2018-026
2018-028,Immobilized Viologens and Large Viologen Structures as Catalysts for Carbohydrate Fuel Cells,Life Sciences,https://techtransfer.byu.edu/technologies/2018-028
2018-030,"Amino acid ester and salt for improving metabolic, cognitive, and muscle function",Life Sciences,https://techtransfer.byu.edu/technologies/2018-030
2018-031,Self-Deployable Self-Stiffening And Retractable Space Structure (SDSR) Mechanism,Engineering; Sell Sheet,https://techtransfer.byu.edu/self-deployable-self-stiffening-and-retractable-space-structure-sdsr-mechanism
2018-032,Developable Mechanisms On Developable Surfaces,Engineering; Sell Sheet,https://techtransfer.byu.edu/developable-mechanisms-on-developable-surfaces
2018-033,Deployable Compliant Mechanism Spinal Implant,Life Sciences,https://techtransfer.byu.edu/technologies/2018-033
2018-035,Paper Based Pregnancy Test: The PLFI Technique,Biotech/Medical; Diagnostics & Drug Delivery; Life Sciences; Pharmaceuticals/Nutraceuticals,https://techtransfer.byu.edu/paper-based-pregnancy-test-the-plfi-technique
2018-037,System And Method For Treating A Disease Or Bacterial Infection - Bystander Phage Therapy,Biotech/Medical; Diagnostics & Drug Delivery; Pharmaceuticals/Nutraceuticals,https://techtransfer.byu.edu/system-and-method-for-treating-a-disease-or-bacterial-infection-bystander-phage-therapy
2018-038,Apparatus and methodology for predicting failure in protective films,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2018-038
2018-039,The use of medium-chain fatty acid or amino acid ester to improve physical and cognitive health,Life Sciences,https://techtransfer.byu.edu/technologies/2018-039
2018-043,Pacemaker Envelope that Prevents Surgical Site Infection,Life Sciences,https://techtransfer.byu.edu/technologies/2018-043
2018-045,"Developable/Fully Collapsible, Multiplying Cylindrical Shaft for Medical Instruments and Other Applications",Engineering,https://techtransfer.byu.edu/technologies/2018-045
2018-045,Developable / Fully Collapsible Mechanisms,Engineered Structures & Materials; Engineering; Mechanical Devices & Processes,https://techtransfer.byu.edu/developable-fully-collapsible-mechanisms
2018-046,Developable/Fully Cylindrical Gripping Mechanism,Engineering,https://techtransfer.byu.edu/technologies/2018-046
2018-047,Developable/Fully Collapsible Internal Cutting or Gripping Mechanism,Engineering,https://techtransfer.byu.edu/technologies/2018-047
2018-048,Methods for Neural-Network Enabled Photonic Integrated Circuit Design,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2018-048
2018-049,"Process for economical, enzyme-catalyzed processing of cellulosic wastes such as waste paper for production of commodity chemicals and fuels.",Life Sciences,https://techtransfer.byu.edu/technologies/2018-049
2018-050,X-Ray Fluorescence (XRF) as a detector of metal nanoparticles in Lateral Flow Immunoassays (LFIs) to decrease detection limits of LFIs.,Life Sciences,https://techtransfer.byu.edu/technologies/2018-050
2018-051,Topical/Transdermal application of wogonin as a treatment for osteoarthritis,Life Sciences,https://techtransfer.byu.edu/technologies/2018-051
2018-052,Simulating Increased Depth and Virtual Images in Volumetric Displays,Engineering,https://techtransfer.byu.edu/technologies/2018-052
2018-053,Etched Silicon Tunable Thermally Isolated Gas Chromatograph,Life Sciences,https://techtransfer.byu.edu/technologies/2018-053
2018-055,IN-SITU BUBBLE CHARACTERIZATION DURING RESIN INFUSION,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2018-055
2018-057,Monocyte dopamine D2 receptors as biomarker for brain dopamine,Life Sciences,https://techtransfer.byu.edu/technologies/2018-057
2018-058,Matdb: An Automation Framework for Machine Learning to Discover and Optimize Materials,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2018-058
2018-059,Natural product biflavinoid inhibitors of tryptase for treatment of inflammation,Life Sciences,https://techtransfer.byu.edu/technologies/2018-059
2018-060,Gradient-Delay Multiplexed Liquid Chromatography,Life Sciences,https://techtransfer.byu.edu/technologies/2018-060
2019-001,Multiplex Method of Measuring Cell Phenotype Response to Various Reagents,Life Sciences,https://techtransfer.byu.edu/technologies/2019-001
2019-004,"Connected Deployable Arms off of cylindrical surfaces for increased mobility on wheels, aircraft fuselage (drone), and other applications",Engineering,https://techtransfer.byu.edu/technologies/2019-004
2019-007,Alkoxy-substituted pyridinium salts for terahertz generation and difference frequency generation applications,Life Sciences,https://techtransfer.byu.edu/technologies/2019-007
2019-009,Refill Friction Stir Spot Welding using a superabrasive tool,Engineering,https://techtransfer.byu.edu/technologies/2019-009
2019-010,Deep Digital Holographic Microscopy (DDHM),Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2019-010
2019-011,"EQUOL AND EQUOL ANALOGS: THEIR PROTECTIVE USE IN MAMMALS AGAINST LOW-DOSE AND HIGH-DOSE RADIATION ON SURVIVABILITY, PREVENTION OR AMELIORATION OF DISEASE, DEATH AND BIOLOGICAL FUNCTIONS",Life Sciences,https://techtransfer.byu.edu/technologies/2019-011
2019-012,Method for creating 3D objects by depositing a curable material inside a curable support material,Engineering,https://techtransfer.byu.edu/technologies/2019-027
2019-013,Modular Sleeping Pad System,Engineering,https://techtransfer.byu.edu/technologies/2019-013
2019-015,Galectin-1 immunomodulation and myogenic improvements in Muscle diseases and autoimmune disorders,Life Sciences,https://techtransfer.byu.edu/technologies/2019-015
2019-015,The Therapeutic Role Of Galectin-1 In Muscular Dystrophy,Biotech/Medical; Pharmaceuticals/Nutraceuticals,https://techtransfer.byu.edu/the-therapeutic-role-of-galectin-1-in-muscular-dystrophy
2019-016,"Dependent in vitro transcription-translation metabolic networks to measure quantity of activity of enzymes, enzyme inhibitors, or transcription-translation-dependent biomolecules",Life Sciences,https://techtransfer.byu.edu/technologies/2019-016
2019-016,Rapid and Economical Method of Measuring Quantity or Activity of Enzymes,Biotech/Medical; Chemistry; Diagnostics & Drug Delivery,https://techtransfer.byu.edu/rapid-and-economical-method-of-measuring-quantity-or-activity-of-enzymes
2019-018,Relative Visual-Inertial Odometry for Small Unmanned Aircraft in GPS-Denied Environments,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2019-018
2019-019,Point-to-select for programming smart objects.,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2019-019
2019-020,Method for Spatially Tailoring Properties in Laser Powder Bed Fusion by Local Composition Control and Applications Thereof,Engineering,https://techtransfer.byu.edu/technologies/2019-020
2019-023,Lattice Hinge Food Strainer,Engineering,https://techtransfer.byu.edu/technologies/2019-023
2019-026,SOLUBLE CLAUDIN AND TETRASPANIN PROTEINS,Life Sciences,https://techtransfer.byu.edu/technologies/2019-026
2019-028,Dissolvable Applicator for Oral Treatments,Life Sciences,https://techtransfer.byu.edu/technologies/2019-028
2019-029,Treatment of oral sores using melatonin,Life Sciences,https://techtransfer.byu.edu/technologies/2019-029
2019-032,Hello Landlord Application,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2019-032
2019-033,Silt Removal and Water Recirculating Vacuum,Engineering,https://techtransfer.byu.edu/technologies/2019-033
2019-034,Solid-State Charge Detector,Life Sciences,https://techtransfer.byu.edu/technologies/2019-044
2019-035,Multi-Mode Illumination of Surface Acoustic Wave Modulator,Engineering,https://techtransfer.byu.edu/technologies/2019-035
2019-036,Highly Compressible Metamaterial Using Euler Spiral Flexures,Engineering,https://techtransfer.byu.edu/technologies/2019-036
2019-037,SPME Fibers Sputtered with Silicon and Coated with PDMS with Negligible Carry-Over and Phase Bleed,Life Sciences,https://techtransfer.byu.edu/technologies/2019-037
2019-039,Frit Formation in a Capillary by Laser Sintering,Life Sciences,https://techtransfer.byu.edu/technologies/2019-039
2019-040,An 8-bit 10-GHz 21-mW Time-Interleaved SAR ADC With Grouped DAC Capacitors and Dual-Path Bootstrapped Switch,Life Sciences,https://techtransfer.byu.edu/technologies/2019-040
2019-042,Heterogeneous structures for terahertz generation and difference frequency generation,Life Sciences,https://techtransfer.byu.edu/technologies/2019-042
2019-049,"Self-Supporting, Free-Standing Residential Elevator",Engineering,https://techtransfer.byu.edu/technologies/2019-049
2019-050,Origami-Based Absorbent Pads with Liquid-Activated Doubly-Curved Shaping,Engineering,https://techtransfer.byu.edu/technologies/2019-050
2019-051,Rational design of heterocyclic antioxidants that are highly reactive by hydrogen atom transfer (HAT) but inert to single electron transfer (SET),Life Sciences,https://techtransfer.byu.edu/technologies/2019-051
2019-052,Resistively-heated Metallic Gas Chromatographic Column with Electrically-insulating Coating,Life Sciences,https://techtransfer.byu.edu/technologies/2019-052
2019-053,"Cannabidiol (CBD) and Polyphenols: Their Isomers and Analogs for the Use in the Prevention or Amelioration of Skin, Muscle and Brain Disorders and Biological Factors and Functions in Mammals",Life Sciences,https://techtransfer.byu.edu/technologies/2019-053
2019-054,Artificial Vertebral Endplate,Life Sciences,https://techtransfer.byu.edu/technologies/2019-054
2019-057,Production of D-Allulose (D-psicose) from Bovine Lactose or Milk/Whey Permeate,Life Sciences,https://techtransfer.byu.edu/technologies/2019-057
2019-057,Novel Low-Calorie Sweetener Blends,Food/Agriculture; Life Sciences,https://techtransfer.byu.edu/technologies/novel-low-calorie-sweetener-blends
2020-003,"Self-opening, flexible, and foldable waistband for compactly stored clothing",Engineering,https://techtransfer.byu.edu/technologies/2020-003
2020-004,Non-Disrobing Diaper,Engineering,https://techtransfer.byu.edu/technologies/2020-004
2020-009,Nondestructive Electrical Impedance Condition Assessment of Growing Plant Material,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2020-009
2020-010,Disposable Menstrual Pad Dispensing Roll,Engineering,https://techtransfer.byu.edu/technologies/2020-010
2020-012,Adapting Low-Cost Commercial Platforms for Low-Volume Liquid Handling,Life Sciences,https://techtransfer.byu.edu/technologies/2020-012
2020-013,Improved platform for nanoliter sample processing,Life Sciences,https://techtransfer.byu.edu/technologies/2020-013
2020-014,Multiplexing for Optical Trap displays,Engineering,https://techtransfer.byu.edu/technologies/2020-014
2020-015,A 0.2-V 10-bit 5-kHz SAR ADC with Dynamic Bulk Biasing and Ultra-Low-Supply-Voltage Comparator,Life Sciences,https://techtransfer.byu.edu/technologies/2020-015
2020-017,"Process for electrical power production from hydrolysable, polymeric, organic wastes",Life Sciences,https://techtransfer.byu.edu/technologies/2020-017
2020-018,Repurposing of the FDA Approved Drugs Nelfinavir and Darunavir as Furin Inhibitors to Treat or Prevent Coronavirus Infection,Life Sciences,https://techtransfer.byu.edu/technologies/2020-018
2020-020,Portable Baby Bed for Refugees,Engineering,https://techtransfer.byu.edu/technologies/2020-020
2020-021,Cooperative Relative Navigation of Multiple Aircraft in GPS-Denied/Degraded Environment,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/cooperative-relative-navigation-of-multiple-aircraft-in-gps-denied-degraded-environment
2020-022,Thickness Utilizing Deployable Hard Stops,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2020-022
2020-024,App for the automated image parsing of clinical results and transfer to personal data stores,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2020-024
2020-025,3D Printed Microfluidic Devices for Solid-Phase Extraction and On-chip Fluorescent Labeling of Peptides and Proteins,Life Sciences,https://techtransfer.byu.edu/technologies/2020-025
2020-026,Paper-based Colormetric CoVid-19/SARS-CoV-2 Test,Life Sciences,https://techtransfer.byu.edu/technologies/2020-026
2020-031,Smart Seed Platform for Distributing and Communicating with Soil Sensors,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2020-031
2020-038,Protection of Thiol-on-Gold Monolayers Using Dissolvable Salt Films,Life Sciences,https://techtransfer.byu.edu/technologies/2020-038
2020-040,Pectus Excavatum Correction Medical Implants,Life Sciences,https://techtransfer.byu.edu/technologies/2020-040
2020-041,The effect of beat frequency vibration on sleep latency and neural complexity: a pilot study,Life Sciences,https://techtransfer.byu.edu/technologies/2020-041
2020-043,Gd-salt Aqueous solutions for Neutron-Capture Detectors,Engineering,https://techtransfer.byu.edu/technologies/2020-043
2020-044,NKT Cell-based Glycolipid Immunotherapy of Biphasic Sepsis,Life Sciences,https://techtransfer.byu.edu/technologies/2020-044
2020-047,Method to predict probabilities of amyloid diseases and onset age in individuals,Life Sciences,https://techtransfer.byu.edu/technologies/2020-047
2020-047,Method to Assess Risk of Amyloid Diseases,Biotech/Medical; Chemistry; Diagnostics & Drug Delivery; Pharmaceuticals/Nutraceuticals,https://techtransfer.byu.edu/technologies/method-to-assess-risk-of-amyloid-diseases
2020-053,Spectral shaping for resin spectral matching and multi-resolution 3D printing,Life Sciences,https://techtransfer.byu.edu/technologies/2020-053
2020-054,Large Area Triple-Head Carpet Walk-behind Scrubbing Machine to be used with Truck Mount Apparatus,Engineering,https://techtransfer.byu.edu/technologies/2020-054
2020-055,Carbonated Frozen Novelties,Life Sciences,https://techtransfer.byu.edu/technologies/2020-055
2020-056,Scalable Three-Dimensional Cell Culture Hydrogel Device,Life Sciences,https://techtransfer.byu.edu/technologies/2020-056
2020-057,Tightly-coupled GNSS-visual-inertial navigation system for autonomous vehicles,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2020-057
2020-062,"Acid-resistant, thin, sputtered, metal coatings, e.g., Ti, beneath sputtered, porous silicon coatings for solid phase microextraction",Life Sciences,https://techtransfer.byu.edu/technologies/2020-062
2020-064,Flow Cytometry to evaluate adhesion proteins for pharmacological interventions in cell-cell interactions,Life Sciences,https://techtransfer.byu.edu/technologies/2020-064
2021-002,Divided Spectrum-Pattern Recognition Entropy (DS-PRE),Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2021-002
2021-006,Acid resistant metal coatings,Life Sciences,https://techtransfer.byu.edu/technologies/2021-006
2021-007,Self Reporting Data Assets: a technological concept to make data understandable to a broad audience,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2021-007
2021-008,Pre-digesting Thermal Hydrolysis Process effluent with a hyperthermophilic bacterium to increase biomass conversion and biogas production.,Life Sciences,https://techtransfer.byu.edu/technologies/2021-008
2021-010,METASTASIS INHIBITING PROTEIN,Life Sciences,https://techtransfer.byu.edu/technologies/2021-010
2021-012,A Suspension-based 3D culture method for stable or primary cells and a fluorescent lung triculture organoid,Life Sciences,https://techtransfer.byu.edu/technologies/2021-012
2021-013,A DEVICE AND METHOD TO INDUCE VIBRATIONAL WAVEFORMS THAT HETERODYNE IN THE BODY TO IMPROVE SLEEP ONSET AND SLEEP QUALITY,Life Sciences,https://techtransfer.byu.edu/technologies/2021-013
2021-026,"Parallel, contactless, and instrument-free transfer of nanoliter liquid volumes into microwell and nano arrays.",Life Sciences,https://techtransfer.byu.edu/technologies/2021-026
2021-028,Method for Stripping of Ammonia From a Solution,Life Sciences,https://techtransfer.byu.edu/technologies/2021-028
2021-029,Automobile Passenger Seat with Active Adjusting Seatback Stiffness for Rear-impact Safety,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2021-029
2021-031,Modified apparatus for measuring autoignition temperatures following the ASTM E659 method at high altitude.,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2021-031
2021-032,Solid-state Scan Optical Trap System,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2021-032
2021-033,Collection and Concentration of Bacteria from Blood,Life Sciences,https://techtransfer.byu.edu/technologies/2021-037
2021-034,Constitutively Active Death Receptor (CADRE) to target cancers,Life Sciences,https://techtransfer.byu.edu/technologies/2021-034
2021-035,Methods for automating measurement of maize stalk strength,Engineering,https://techtransfer.byu.edu/technologies/2021-035
2021-038,Smart Seeds: A Platform for Widely Dispersed Soil Sensing,Life Sciences,https://techtransfer.byu.edu/technologies/2021-038
2021-039,"Fluorescent 2-(Pyrazolo[1,5-a]pyrimidin-3-yl)benzothiazoles: Methods of Use in Assays for Identification of Inhibitors of JAK1 JH2 Pseudokinase and/or VPS34; and",Life Sciences,https://techtransfer.byu.edu/technologies/2021-039
2021-041,Metal Additive Manufacturing and Metal Infiltration to Fabricate and Interface with Microchannels,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2021-041
2021-045,Galectin-1 Immunomodulation and Myogenic Improvements in Muscles Diseases and Autoimmune Disorders.,Life Sciences,https://techtransfer.byu.edu/technologies/2021-045
2021-047,Phage-based Pesticide Compositions and Related Methods of Manufacture and Use,Life Sciences,https://techtransfer.byu.edu/technologies/2021-047
2021-052,Metastasis Inhibiting Protein CM19XA,Life Sciences,https://techtransfer.byu.edu/technologies/2022-002
2021-053,Method for Defining Geometry Boundaries in Powder Beds Through Vaporization of a Liquid Phase.,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2021-053
2021-054,Toolbox for the Structural Analysis of Narratives: The Scatter Plot of Entities and the Narrative Flow Graph,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2021-054
2021-055,Toolbox for Understanding the Dynamics of Small Group Discussion,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2021-055
2021-060,Real-Time Honeybee Waggle Dance Translator and Analysis Engine,Software,https://techtransfer.byu.edu/technologies/2021-060
2021-061,Tri-Axial Spinal Fusion Device,Life Sciences,https://techtransfer.byu.edu/technologies/2021-061
2021-062,Tumor Adhesome Screen,Life Sciences,https://techtransfer.byu.edu/technologies/2021-062
2022-001,Diamond Encapsulated Sensor for High Temperature Measurements of Thermal Properties,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-001
2022-003,Personalized Anti-papillomavirus Immunization,Life Sciences,https://techtransfer.byu.edu/technologies/2023-016
2022-004,Method for Improving Mechanical Properties in Parts Produced by Polymer Powder Bed Fusion Additive Manufacturing through Post Processing at Elevated Temperatures,Engineering,https://techtransfer.byu.edu/technologies/2022-004
2022-005,"Advanced Diamond Materials for Wire Grid Polarizers, X-ray Tubes, and Sputter Targets",Life Sciences,https://techtransfer.byu.edu/technologies/2022-005
2022-007,Multiplexed Ion Analysis to Enhance Analyte Detection from Low-Input Samples,Life Sciences,https://techtransfer.byu.edu/technologies/2022-007
2022-008,Development and Use of a Slow-Release Polymer Seed Coating System to Deliver Growth Hormones for Enhancing Seed Germination and Early Plant Growth,Life Sciences,https://techtransfer.byu.edu/technologies/2022-008
2022-009,"Optimizing honey bee health by treatment with novel beneficial bacteria including species of Commensalibacter, Xenorhabdus and Sodalis isolated from the healthy honey bee.",Life Sciences,https://techtransfer.byu.edu/technologies/2022-009
2022-011,"A High Throughput, Thermo-reflectance Microscope to Measure Thermal Transport at the Microscopic Scale",Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-011
2022-012,Data Collection and Localization of Multiple Sensors in a Large Area at Extremely Low Node Power over Long Periods of Time Through Periodic Queued Data Advertisement and Rotating Passive Directional Antenna,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-012
2022-013,Method to Identify Tumor Boundaries During Intraoperative Imaging,Life Sciences,https://techtransfer.byu.edu/technologies/2022-013
2022-014,Laser Ablation System for Microscale to Macroscale Features,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-014
2022-015,Orthogonal Plane Magnetic Resonance Imaging Thermometry for Focused Ultrasound Thermal Ablation Surgeries,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-015
2022-016,Quantification of acoustic pressure waves traversing through the human body using a custom designed electromagnet in conjunction with a magnetic resonance imaging system and a ultrasonic transducer,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-016
