timestamp,rhum,atmp,rco2,pm02,tvocIndex
2026-07-14 18:00:00-06:00,48,22.4,418,0.0,135
2026-07-14 18:05:00-06:00,48,22.4,417,0.0,123
2026-07-14 18:10:00-06:00,47,22.4,417,0.0,117
2026-07-14 18:15:00-06:00,47,22.4,415,0.0,120
2026-07-14 18:20:00-06:00,47,22.4,415,0.0,135
2026-07-14 18:25:00-06:00,47,22.4,415,0.0,142
2026-07-14 18:30:00-06:00,47,22.4,414,0.0,142
2026-07-14 18:35:00-06:00,47,22.5,415,0.0,142
2026-07-14 18:40:00-06:00,47,22.5,414,0.0,131
2026-07-14 18:45:00-06:00,48,22.5,413,0.0,115
2026-07-14 18:50:00-06:00,48,22.5,411,0.0,108
2026-07-14 18:55:00-06:00,48,22.5,411,0.0,96
2026-07-14 19:00:00-06:00,48,22.5,412,0.0,90
2026-07-14 19:05:00-06:00,48,22.5,411,0.0,85
2026-07-14 19:10:00-06:00,48,22.5,411,0.0,83
2026-07-14 19:15:00-06:00,48,22.5,411,0.0,81
2026-07-14 19:20:00-06:00,48,22.5,410,0.0,78
2026-07-14 19:25:00-06:00,48,22.5,409,0.0,78
2026-07-14 19:30:00-06:00,49,22.5,408,0.0,75
2026-07-14 19:35:00-06:00,49,22.5,407,0.0,74
2026-07-14 19:40:00-06:00,49,22.5,408,0.0,74
2026-07-14 19:45:00-06:00,49,22.5,407,0.0,72
2026-07-14 19:50:00-06:00,49,22.5,407,0.0,70
2026-07-14 19:55:00-06:00,49,22.5,407,0.0,73
2026-07-14 20:00:00-06:00,49,22.5,406,0.0,84
2026-07-14 20:05:00-06:00,50,22.5,406,0.0,86
2026-07-14 20:10:00-06:00,50,22.4,404,0.0,86
2026-07-14 20:15:00-06:00,50,22.4,405,0.0,87
2026-07-14 20:20:00-06:00,50,22.4,406,0.0,86
2026-07-14 20:25:00-06:00,51,22.4,406,0.0,89
2026-07-14 20:30:00-06:00,50,22.4,406,0.0,93
2026-07-14 20:35:00-06:00,50,22.4,407,0.0,93
2026-07-14 20:40:00-06:00,50,22.4,407,0.0,91
2026-07-14 20:45:00-06:00,50,22.4,406,0.0,89
2026-07-14 20:50:00-06:00,50,22.4,407,0.0,87
2026-07-14 20:55:00-06:00,51,22.4,407,0.0,85
2026-07-14 21:00:00-06:00,51,22.4,407,0.0,85
2026-07-14 21:05:00-06:00,51,22.3,407,0.0,85
2026-07-14 21:10:00-06:00,51,22.3,407,0.0,85
2026-07-14 21:15:00-06:00,51,22.3,407,0.0,85
2026-07-14 21:20:00-06:00,51,22.3,407,0.0,87
2026-07-14 21:25:00-06:00,51,22.3,407,0.0,87
2026-07-14 21:30:00-06:00,51,22.3,407,0.0,86
2026-07-14 21:35:00-06:00,51,22.3,407,0.0,84
2026-07-14 21:40:00-06:00,51,22.3,408,0.0,83
2026-07-14 21:45:00-06:00,51,22.3,408,0.0,83
2026-07-14 21:50:00-06:00,50,22.3,408,0.0,84
2026-07-14 21:55:00-06:00,51,22.3,409,0.0,86
2026-07-14 22:00:00-06:00,51,22.3,408,0.0,87
2026-07-14 22:05:00-06:00,51,22.3,408,0.0,88
2026-07-14 22:10:00-06:00,51,22.3,408,0.0,90
2026-07-14 22:15:00-06:00,51,22.3,408,0.0,90
2026-07-14 22:20:00-06:00,51,22.3,408,0.0,91
2026-07-14 22:25:00-06:00,51,22.3,409,0.0,92
2026-07-14 22:30:00-06:00,51,22.3,409,0.0,93
2026-07-14 22:35:00-06:00,51,22.3,410,0.0,95
2026-07-14 22:40:00-06:00,51,22.3,410,0.0,95
2026-07-14 22:45:00-06:00,51,22.3,409,0.0,96
2026-07-14 22:50:00-06:00,51,22.3,409,0.0,96
2026-07-14 22:55:00-06:00,51,22.3,411,0.0,95
2026-07-14 23:00:00-06:00,51,22.3,410,0.0,92
2026-07-14 23:05:00-06:00,50,22.3,410,0.0,89
2026-07-14 23:10:00-06:00,50,22.3,409,0.0,85
2026-07-14 23:15:00-06:00,50,22.3,409,0.0,82
2026-07-14 23:20:00-06:00,50,22.3,409,0.0,80
2026-07-14 23:25:00-06:00,50,22.3,408,0.0,79
2026-07-14 23:30:00-06:00,50,22.3,408,0.0,79
2026-07-14 23:35:00-06:00,50,22.3,409,0.0,80
2026-07-14 23:40:00-06:00,50,22.3,408,0.0,80
2026-07-14 23:45:00-06:00,50,22.3,408,0.0,79
2026-07-14 23:50:00-06:00,49,22.3,408,0.0,78
2026-07-14 23:55:00-06:00,49,22.3,407,0.0,77
2026-07-15 00:00:00-06:00,49,22.3,408,0.0,76
2026-07-15 00:05:00-06:00,49,22.3,408,0.0,75
2026-07-15 00:10:00-06:00,49,22.3,408,0.0,74
2026-07-15 00:15:00-06:00,49,22.3,407,0.0,73
2026-07-15 00:20:00-06:00,50,22.3,407,0.0,72
2026-07-15 00:25:00-06:00,50,22.3,408,0.0,72
2026-07-15 00:30:00-06:00,50,22.3,408,0.0,73
2026-07-15 00:35:00-06:00,50,22.3,407,0.0,73
2026-07-15 00:40:00-06:00,50,22.3,407,0.0,73
2026-07-15 00:45:00-06:00,51,22.3,407,0.0,76
2026-07-15 00:50:00-06:00,52,22.3,408,0.0,82
2026-07-15 00:55:00-06:00,52,22.3,408,0.0,89
2026-07-15 01:00:00-06:00,53,22.3,408,0.0,95
2026-07-15 01:05:00-06:00,53,22.3,408,0.0,98
2026-07-15 01:10:00-06:00,54,22.3,408,0.0,100
2026-07-15 01:15:00-06:00,54,22.3,410,0.0,104
2026-07-15 01:20:00-06:00,54,22.3,410,0.0,107
2026-07-15 01:25:00-06:00,54,22.3,409,0.0,109
2026-07-15 01:30:00-06:00,54,22.3,409,0.0,109
2026-07-15 01:35:00-06:00,54,22.3,410,0.0,113
2026-07-15 01:40:00-06:00,55,22.3,410,0.0,117
2026-07-15 01:45:00-06:00,55,22.3,411,0.0,121
2026-07-15 01:50:00-06:00,55,22.3,410,0.0,124
2026-07-15 01:55:00-06:00,55,22.3,411,0.0,130
2026-07-15 02:00:00-06:00,55,22.3,411,0.0,132
2026-07-15 02:05:00-06:00,55,22.3,411,0.0,131
2026-07-15 02:10:00-06:00,54,22.3,412,0.0,130
2026-07-15 02:15:00-06:00,54,22.3,411,0.0,127
2026-07-15 02:20:00-06:00,54,22.3,410,0.0,124
2026-07-15 02:25:00-06:00,54,22.3,411,0.0,125
2026-07-15 02:30:00-06:00,54,22.3,412,0.0,126
2026-07-15 02:35:00-06:00,54,22.3,412,0.0,129
2026-07-15 02:40:00-06:00,54,22.3,413,0.0,127
2026-07-15 02:45:00-06:00,53,22.2,413,0.0,126
2026-07-15 02:50:00-06:00,53,22.2,413,0.0,124
2026-07-15 02:55:00-06:00,53,22.2,412,0.0,122
2026-07-15 03:00:00-06:00,53,22.2,412,0.0,121
2026-07-15 03:05:00-06:00,53,22.3,413,0.0,122
2026-07-15 03:10:00-06:00,53,22.3,414,0.0,126
2026-07-15 03:15:00-06:00,53,22.3,415,0.0,133
2026-07-15 03:20:00-06:00,53,22.3,416,0.0,139
2026-07-15 03:25:00-06:00,53,22.3,416,0.0,139
2026-07-15 03:30:00-06:00,53,22.3,417,0.0,139
2026-07-15 03:35:00-06:00,53,22.3,418,0.0,140
2026-07-15 03:40:00-06:00,53,22.3,418,0.0,141
2026-07-15 03:45:00-06:00,54,22.3,418,0.0,141
2026-07-15 03:50:00-06:00,53,22.2,418,0.0,142
2026-07-15 03:55:00-06:00,53,22.3,417,0.0,141
2026-07-15 04:00:00-06:00,53,22.2,418,0.0,140
2026-07-15 04:05:00-06:00,53,22.2,420,0.0,139
2026-07-15 04:10:00-06:00,53,22.2,420,0.0,139
2026-07-15 04:15:00-06:00,53,22.2,420,0.0,140
2026-07-15 04:20:00-06:00,53,22.2,420,0.0,140
2026-07-15 04:25:00-06:00,53,22.2,421,0.0,140
2026-07-15 04:30:00-06:00,54,22.2,423,0.0,144
2026-07-15 04:35:00-06:00,54,22.2,424,0.0,155
2026-07-15 04:40:00-06:00,54,22.2,425,0.0,161
2026-07-15 04:45:00-06:00,54,22.2,426,0.0,170
2026-07-15 04:50:00-06:00,54,22.2,426,0.0,175
2026-07-15 04:55:00-06:00,54,22.2,426,0.0,178
2026-07-15 05:00:00-06:00,54,22.2,426,0.0,184
2026-07-15 05:05:00-06:00,54,22.2,428,0.0,186
2026-07-15 05:10:00-06:00,54,22.2,428,0.0,188
2026-07-15 05:15:00-06:00,54,22.2,428,0.0,189
2026-07-15 05:20:00-06:00,54,22.2,429,0.0,192
2026-07-15 05:25:00-06:00,54,22.2,430,0.0,193
2026-07-15 05:30:00-06:00,54,22.2,432,0.0,193
2026-07-15 05:35:00-06:00,54,22.2,432,0.0,193
2026-07-15 05:40:00-06:00,54,22.2,432,0.0,197
2026-07-15 05:45:00-06:00,54,22.2,432,0.0,199
2026-07-15 05:50:00-06:00,54,22.2,433,0.0,203
2026-07-15 05:55:00-06:00,53,22.2,430,0.0,190
2026-07-15 06:00:00-06:00,53,22.2,430,0.0,179
2026-07-15 06:05:00-06:00,54,22.2,431,0.0,180
2026-07-15 06:10:00-06:00,54,22.2,431,0.0,182
2026-07-15 06:15:00-06:00,54,22.2,432,0.0,183
2026-07-15 06:20:00-06:00,54,22.2,434,0.0,171
2026-07-15 06:25:00-06:00,54,22.2,434,0.0,156
2026-07-15 06:30:00-06:00,55,22.2,432,0.0,140
2026-07-15 06:35:00-06:00,55,22.2,430,0.0,129
2026-07-15 06:40:00-06:00,55,22.2,429,0.0,133
2026-07-15 06:45:00-06:00,55,22.2,429,0.0,132
2026-07-15 06:50:00-06:00,55,22.2,428,0.0,129
2026-07-15 06:55:00-06:00,55,22.2,428,0.0,126
2026-07-15 07:00:00-06:00,55,22.2,428,0.0,127
2026-07-15 07:05:00-06:00,55,22.2,427,0.0,124
2026-07-15 07:10:00-06:00,56,22.2,425,0.0,116
2026-07-15 07:15:00-06:00,56,22.2,425,0.0,110
2026-07-15 07:20:00-06:00,56,22.2,424,0.0,108
2026-07-15 07:25:00-06:00,56,22.2,422,0.0,108
2026-07-15 07:30:00-06:00,56,22.2,423,0.0,119
2026-07-15 07:35:00-06:00,55,22.2,423,0.0,129
2026-07-15 07:40:00-06:00,55,22.2,423,0.0,141
2026-07-15 07:45:00-06:00,55,22.2,426,0.0,166
2026-07-15 07:50:00-06:00,55,22.3,430,0.0,195
2026-07-15 07:55:00-06:00,55,22.3,435,0.0,216
2026-07-15 08:00:00-06:00,55,22.4,445,0.0,225
2026-07-15 08:05:00-06:00,55,22.4,450,0.0,229
2026-07-15 08:10:00-06:00,55,22.4,451,0.0,229
2026-07-15 08:15:00-06:00,55,22.5,456,0.0,229
2026-07-15 08:20:00-06:00,55,22.5,459,0.0,231
2026-07-15 08:25:00-06:00,55,22.5,455,0.0,229
2026-07-15 08:30:00-06:00,55,22.5,454,0.0,226
2026-07-15 08:35:00-06:00,55,22.5,455,0.0,225
2026-07-15 08:40:00-06:00,55,22.6,456,0.0,226
2026-07-15 08:45:00-06:00,55,22.5,454,0.0,222
2026-07-15 08:50:00-06:00,55,22.6,447,0.0,215
2026-07-15 08:55:00-06:00,55,22.6,443,0.0,214
2026-07-15 09:00:00-06:00,55,22.6,443,0.0,214
2026-07-15 09:05:00-06:00,55,22.6,447,0.0,216
2026-07-15 09:10:00-06:00,55,22.6,454,0.0,217
2026-07-15 09:15:00-06:00,55,22.6,450,0.0,215
2026-07-15 09:20:00-06:00,56,22.6,449,0.0,286
2026-07-15 09:25:00-06:00,56,22.6,449,0.0,302
2026-07-15 09:30:00-06:00,56,22.6,452,0.0,265
2026-07-15 09:35:00-06:00,56,22.6,452,0.0,231
2026-07-15 09:40:00-06:00,56,22.6,449,0.0,212
2026-07-15 09:45:00-06:00,56,22.6,446,0.0,203
2026-07-15 09:50:00-06:00,56,22.6,447,0.0,202
2026-07-15 09:55:00-06:00,56,22.6,449,0.0,202
2026-07-15 10:00:00-06:00,56,22.6,450,0.0,207
2026-07-15 10:05:00-06:00,56,22.6,451,0.0,213
2026-07-15 10:10:00-06:00,56,22.6,452,0.0,214
2026-07-15 10:15:00-06:00,56,22.6,459,0.0,214
2026-07-15 10:20:00-06:00,56,22.6,455,0.0,203
2026-07-15 10:25:00-06:00,56,22.6,454,0.0,194
2026-07-15 10:30:00-06:00,56,22.6,452,0.0,188
2026-07-15 10:35:00-06:00,56,22.6,450,0.0,178
2026-07-15 10:40:00-06:00,56,22.6,448,0.0,171
2026-07-15 10:45:00-06:00,56,22.6,446,0.0,168
2026-07-15 10:50:00-06:00,56,22.6,444,0.0,168
2026-07-15 10:55:00-06:00,56,22.6,444,0.0,169
2026-07-15 11:00:00-06:00,56,22.6,443,0.0,174
2026-07-15 11:05:00-06:00,56,22.6,448,0.0,185
2026-07-15 11:10:00-06:00,56,22.6,453,0.0,193
2026-07-15 11:15:00-06:00,56,22.6,448,0.0,179
2026-07-15 11:20:00-06:00,56,22.5,452,0.0,183
2026-07-15 11:25:00-06:00,56,22.6,456,0.0,199
2026-07-15 11:30:00-06:00,56,22.6,451,0.0,190
2026-07-15 11:35:00-06:00,56,22.6,448,0.0,179
2026-07-15 11:40:00-06:00,56,22.6,448,0.0,181
2026-07-15 11:45:00-06:00,56,22.6,459,0.0,211
2026-07-15 11:50:00-06:00,56,22.6,459,0.0,186
2026-07-15 11:55:00-06:00,56,22.6,459,0.0,167
2026-07-15 12:00:00-06:00,56,22.6,461,0.0,161
2026-07-15 12:05:00-06:00,55,22.6,459,0.0,152
2026-07-15 12:10:00-06:00,55,22.6,459,0.0,143
2026-07-15 12:15:00-06:00,55,22.6,461,0.0,145
2026-07-15 12:20:00-06:00,55,22.6,461,0.0,144
2026-07-15 12:25:00-06:00,55,22.6,456,0.0,135
2026-07-15 12:30:00-06:00,55,22.6,452,0.0,130
2026-07-15 12:35:00-06:00,55,22.6,452,0.0,134
2026-07-15 12:40:00-06:00,55,22.6,457,0.0,152
2026-07-15 12:45:00-06:00,55,22.6,451,0.0,140
2026-07-15 12:50:00-06:00,55,22.6,447,0.0,127
2026-07-15 12:55:00-06:00,55,22.6,446,0.0,121
2026-07-15 13:00:00-06:00,55,22.6,447,0.0,118
2026-07-15 13:05:00-06:00,55,22.6,448,0.0,121
2026-07-15 13:10:00-06:00,55,22.6,444,0.0,120
2026-07-15 13:15:00-06:00,55,22.6,443,0.0,121
2026-07-15 13:20:00-06:00,55,22.6,443,0.0,121
2026-07-15 13:25:00-06:00,55,22.6,442,0.0,122
2026-07-15 13:30:00-06:00,55,22.6,441,0.0,122
2026-07-15 13:35:00-06:00,55,22.6,462,0.0,130
2026-07-15 13:40:00-06:00,55,22.6,445,0.0,128
2026-07-15 13:45:00-06:00,55,22.6,443,0.0,118
2026-07-15 13:50:00-06:00,54,22.6,440,0.0,111
2026-07-15 13:55:00-06:00,55,22.6,440,0.0,103
2026-07-15 14:00:00-06:00,55,22.6,439,0.0,98
2026-07-15 14:05:00-06:00,55,22.6,439,0.0,96
2026-07-15 14:10:00-06:00,55,22.6,439,0.0,96
2026-07-15 14:15:00-06:00,56,22.6,439,0.0,97
2026-07-15 14:20:00-06:00,56,22.6,439,0.0,98
2026-07-15 14:25:00-06:00,56,22.6,438,0.0,98
2026-07-15 14:30:00-06:00,56,22.6,438,0.0,98
2026-07-15 14:35:00-06:00,56,22.6,438,0.0,97
2026-07-15 14:40:00-06:00,56,22.6,436,0.0,95
2026-07-15 14:45:00-06:00,57,22.6,434,0.0,93
2026-07-15 14:50:00-06:00,57,22.6,434,0.0,92
2026-07-15 14:55:00-06:00,56,22.6,435,0.0,92
2026-07-15 15:00:00-06:00,56,22.6,434,0.0,97
2026-07-15 15:05:00-06:00,56,22.6,435,0.0,101
2026-07-15 15:10:00-06:00,56,22.6,435,0.0,100
2026-07-15 15:15:00-06:00,56,22.6,435,0.0,99
2026-07-15 15:20:00-06:00,56,22.6,444,0.0,135
2026-07-15 15:25:00-06:00,55,22.7,447,0.0,142
2026-07-15 15:30:00-06:00,55,22.7,436,0.0,99
2026-07-15 15:35:00-06:00,55,22.6,434,0.0,92
2026-07-15 15:40:00-06:00,55,22.6,434,0.0,90
2026-07-15 15:45:00-06:00,55,22.6,434,0.0,90
2026-07-15 15:50:00-06:00,55,22.6,434,0.0,90
2026-07-15 15:55:00-06:00,55,22.6,432,0.0,88
2026-07-15 16:00:00-06:00,54,22.6,431,0.0,88
2026-07-15 16:05:00-06:00,54,22.6,432,0.0,86
